Stations_ID; Mess_Datum_Beginn; Mess_Datum_Ende; Qualitaets_Niveau; Art; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  3137;19480101;19480131;   5;   1;    7.6;   5.1;    2.8;    2.50;  7.20;  -999;    73.5;  14.3;  -1.70;  -999;   16.7;eor
  3137;19480201;19480229;   5;   1;    5.6;   2.6;    0.0;    2.70;  5.52;  -999;    34.1;  12.6; -10.60;  -999;    9.9;eor
  3137;19480301;19480331;   5;   1;   13.6;   7.8;    2.6;    1.60;  4.00;  -999;    21.7;  19.6;  -2.60;  -999;   12.7;eor
  3137;19480401;19480430;   5;   1;   17.0;  11.8;    6.6;    2.40;  4.64;  -999;    32.4;  25.6;   2.10;  -999;    5.8;eor
  3137;19480501;19480531;   5;   1;   20.8;  15.7;   10.1;    2.20;  4.40;  -999;    54.3;  27.5;   2.60;  -999;   10.3;eor
  3137;19480601;19480630;   5;   1;   23.0;  17.6;   11.8;    2.10;  5.12;  -999;    46.1;  33.1;   7.10;  -999;   17.1;eor
  3137;19480701;19480731;   5;   1;   22.6;  17.7;   13.3;    2.00;  5.36;  -999;    70.8;  32.2;   7.90;  -999;   16.9;eor
  3137;19480801;19480831;   5;   1;   22.6;  17.6;   13.2;    1.70;  4.88;  -999;    83.6;  33.1;   7.50;  -999;   19.1;eor
  3137;19480901;19480930;   5;   1;   20.0;  14.2;    9.5;    1.30;  4.40;  -999;    21.0;  27.8;   0.20;  -999;    9.6;eor
  3137;19481001;19481031;   5;   1;   14.4;   9.5;    5.1;    1.80;  4.96;  -999;    30.7;  24.7;   0.20;  -999;   10.3;eor
  3137;19481101;19481130;   5;   1;    7.4;   4.2;    1.8;    1.10;  5.76;  -999;    21.9;  13.8;  -6.70;  -999;    9.8;eor
  3137;19481201;19481231;   5;   1;    2.3;   0.1;   -2.2;    1.50;  5.44;  -999;    22.2;  10.7; -11.30;  -999;    6.1;eor
  3137;19490101;19490131;   5;   1;    4.5;   2.2;    0.0;    2.30;  5.92;  -999;    17.3;  10.6;  -6.30;  -999;    5.1;eor
  3137;19490201;19490228;   5;   1;    5.4;   1.9;   -1.3;    1.60;  4.88; 110.3;    12.7;  12.3;  -8.70;  -999;    2.8;eor
  3137;19490301;19490331;   5;   1;   -999;   4.8;   -999;    2.10;  3.52; 196.5;    31.3;  22.4;  -4.90;  -999;   10.2;eor
  3137;19490401;19490430;   5;   1;   18.7;  12.6;    7.0;    2.40;  4.72; 217.4;    29.2;  30.3;   0.20;  -999;   19.7;eor
  3137;19490501;19490531;   5;   1;   18.5;  13.7;    9.3;    2.20;  5.76; 186.1;   104.0;  25.5;  -0.80;  -999;   38.6;eor
  3137;19490601;19490630;   5;   1;   21.1;  16.3;    9.7;    2.00;  4.80; 259.8;    21.7;  28.0;   3.70;  -999;   11.7;eor
  3137;19490701;19490731;   5;   1;   26.7;  20.5;   12.4;    1.80;  3.28; 348.9;     9.5;  34.7;   7.00;  -999;    8.7;eor
  3137;19490801;19490831;   5;   1;   24.7;  18.7;   13.0;    1.60;  4.56; 230.7;    83.4;  32.8;   7.60;  -999;   31.8;eor
  3137;19490901;19490930;   5;   1;   24.6;  17.7;   11.9;    1.10;  3.60; 231.9;    13.6;  33.0;   6.40;  -999;    3.9;eor
  3137;19491001;19491031;   5;   1;   16.1;  11.2;    6.9;    1.50;  4.80; 145.6;    49.5;  22.1;  -0.40;  -999;   25.5;eor
  3137;19491101;19491130;   5;   1;    7.2;   4.6;    1.8;    1.80;  6.24;  67.2;    34.0;  13.1;  -5.80;  -999;    9.2;eor
  3137;19491201;19491231;   5;   1;    5.9;   3.9;    1.5;    2.30;  6.56;  35.5;    76.0;  11.8;  -3.60;  -999;   15.8;eor
  3137;19500101;19500131;   5;   1;    3.0;   0.3;   -2.5;    1.80;  5.60;  86.9;    19.3;  10.8; -12.00;  -999;    8.2;eor
  3137;19500201;19500228;   5;   1;    7.6;   4.4;    0.9;    2.60;  6.48;  58.6;    55.8;  12.2;  -6.40;  -999;   11.6;eor
  3137;19500301;19500331;   5;   1;   11.1;   6.6;    1.6;    1.40;  4.72; 158.6;     4.9;  17.1;  -5.80;  -999;    1.2;eor
  3137;19500401;19500430;   5;   1;   12.6;   8.4;    4.2;    2.90;  5.76; 124.5;    53.7;  22.6;  -0.40;  -999;    9.6;eor
  3137;19500501;19500531;   5;   1;   20.7;  15.4;    9.4;    1.80;  4.16; 267.9;    88.3;  26.1;   2.00;  -999;   23.5;eor
  3137;19500601;19500630;   5;   1;   25.2;  19.4;   12.8;    1.50;  3.84; 295.7;    49.0;  32.5;   8.20;  -999;   15.9;eor
  3137;19500701;19500731;   5;   1;   25.3;  20.1;   14.0;    1.70;  4.40; 270.1;    77.9;  32.6;   8.90;  -999;   34.2;eor
  3137;19500801;19500831;   5;   1;   24.5;  18.4;   12.3;    1.00;  4.48; 247.8;    71.5;  33.0;   6.60;  -999;   19.8;eor
  3137;19500901;19500930;   5;   1;   17.9;  14.1;   10.5;    1.60;  6.16;  16.2;    54.4;  24.8;   5.10;  -999;   12.6;eor
  3137;19501001;19501031;   5;   1;   12.9;   8.5;    5.1;    1.60;  4.96;  -999;    14.0;  19.4;  -5.40;  -999;    5.2;eor
  3137;19501101;19501130;   5;   1;    8.0;   5.5;    2.8;    2.20;  6.80;  20.2;   106.5;  16.6;  -4.60;  -999;   24.4;eor
  3137;19501201;19501231;   5;   1;    0.6;  -1.2;   -3.3;    1.90;  6.88;  26.5;    64.3;   9.8; -10.70;  -999;   19.0;eor
  3137;19510101;19510131;   5;   1;    5.3;   3.4;    1.3;    1.90;  7.04;  27.4;    56.1;   9.5;  -6.30;  -999;   12.8;eor
  3137;19510201;19510228;   5;   1;    6.7;   3.9;    1.4;    2.00;  6.40;  54.7;    20.7;   9.0;  -2.00;  -999;    4.5;eor
  3137;19510301;19510331;   5;   1;    8.1;   4.2;    0.8;    2.50;  5.36; 109.1;    51.2;  17.2;  -7.30;  -999;   10.5;eor
  3137;19510401;19510430;   5;   1;   14.0;   8.8;    3.5;    2.30;  4.72; 185.9;    32.4;  25.2;  -1.30;  -999;    9.2;eor
  3137;19510501;19510531;   5;   1;   19.0;  13.7;    7.9;    2.10;  4.96; 212.1;    63.8;  26.6;  -0.30;  -999;   18.8;eor
  3137;19510601;19510630;   5;   1;   21.5;  16.7;   11.7;    1.50;  5.36; 194.7;    91.7;  27.4;   7.00;  -999;   16.0;eor
  3137;19510701;19510731;   5;   1;   24.6;  19.1;   12.8;    1.30;  4.40; 251.2;    49.8;  31.6;   7.10;  -999;   26.1;eor
  3137;19510801;19510831;   5;   1;   24.0;  18.3;   13.4;    1.30;  5.20; 204.8;    71.0;  32.4;   6.80;  -999;   31.6;eor
  3137;19510901;19510930;   5;   1;   21.1;  15.4;   10.2;    1.30;  4.16; 178.9;    50.0;  29.2;   2.00;  -999;   17.0;eor
  3137;19511001;19511031;   5;   1;   13.7;   8.2;    3.6;    1.30;  3.44;  -999;    17.9;  17.8;  -2.40;  -999;    9.5;eor
  3137;19511101;19511130;   5;   1;   10.1;   7.6;    5.1;    2.10;  6.72;  34.4;    66.1;  14.5;  -0.80;  -999;   14.5;eor
  3137;19511201;19511231;   5;   1;    4.2;   2.5;    0.4;    1.50;  6.96;  26.0;    32.3;   9.5;  -4.30;  -999;   15.1;eor
  3137;19520101;19520131;   5;   1;    3.5;   1.6;   -0.5;    2.30;  6.96;  32.4;    40.0;  10.6;  -5.00;  -999;    5.3;eor
  3137;19520201;19520229;   5;   1;    3.6;   1.3;   -1.3;    1.50;  6.72;  42.9;    31.4;   9.9; -10.00;  -999;   16.2;eor
  3137;19520301;19520331;   5;   1;    9.5;   5.4;    1.7;    1.60;  6.00; 113.1;    62.8;  16.2;  -4.00;  -999;   11.2;eor
  3137;19520401;19520430;   5;   1;   18.0;  12.1;    6.3;    1.20;  4.56; 186.3;    25.8;  25.5;  -1.90;  -999;    7.1;eor
  3137;19520501;19520531;   5;   1;   19.9;  14.7;    8.4;    1.50;  4.48; 217.7;    22.2;  26.6;   1.40;  -999;    6.3;eor
  3137;19520601;19520630;   5;   1;   22.9;  17.6;   11.6;    1.50;  4.56; 222.9;    30.3;  34.5;   6.60;  -999;    9.9;eor
  3137;19520701;19520731;   5;   1;   27.0;  21.4;   14.8;    1.40;  3.68; 273.8;    49.6;  37.8;   8.60;  -999;   44.6;eor
  3137;19520801;19520831;   5;   1;   25.5;  19.5;   13.8;    1.30;  5.28; 183.8;    60.1;  35.2;   8.40;  -999;   16.2;eor
  3137;19520901;19520930;   5;   1;   15.8;  11.6;    8.3;    1.80;  5.68; 101.4;    78.6;  22.2;   2.20;  -999;   13.5;eor
  3137;19521001;19521031;   5;   1;   12.1;   8.1;    4.5;    1.80;  5.60;  97.0;    66.0;  16.0;  -1.90;  -999;   18.0;eor
  3137;19521101;19521130;   5;   1;    5.2;   3.1;    0.8;    1.90;  6.48;  38.8;   106.4;  11.5;  -4.20;  -999;   20.9;eor
  3137;19521201;19521231;   5;   1;    3.1;   1.1;   -1.1;    1.60;  6.32;  40.1;    57.6;  10.1;  -8.20;  -999;   17.1;eor
  3137;19530101;19530131;   5;   1;    2.1;   0.5;   -1.5;    1.20;  6.80;  22.4;     8.4;   9.0;  -7.60;  -999;    4.5;eor
  3137;19530201;19530228;   5;   1;    4.8;   1.8;   -0.7;    2.00;  6.00;  69.4;    20.8;  13.2; -14.30;  -999;    5.3;eor
  3137;19530301;19530331;   5;   1;   13.6;   6.6;    0.4;    1.50;  2.56; 210.2;     4.9;  22.1;  -4.80;  -999;    1.6;eor
  3137;19530401;19530430;   5;   1;   16.2;  10.9;    5.3;    1.70;  4.48; 213.2;    30.5;  23.2;   0.30;  -999;    9.3;eor
  3137;19530501;19530531;   5;   1;   21.0;  15.7;    9.4;    1.90;  4.56; 220.7;    27.6;  31.8;  -1.40;  -999;   11.6;eor
  3137;19530601;19530630;   5;   1;   22.6;  17.5;   12.3;    1.30;  5.60; 183.7;    50.4;  28.8;   3.90;  -999;   13.3;eor
  3137;19530701;19530731;   5;   1;   23.9;  18.6;   13.8;    1.90;  5.04; 192.3;    58.0;  30.0;  10.00;  -999;    9.8;eor
  3137;19530801;19530831;   5;   1;   24.6;  18.3;   12.1;    1.70;  4.00;  -999;    16.0;  32.6;   7.10;  -999;    5.2;eor
  3137;19530901;19530930;   5;   1;   21.1;  15.2;    9.9;    1.90;  3.92; 180.7;    31.0;  33.3;   3.20;  -999;   10.2;eor
  3137;19531001;19531031;   5;   1;   15.8;  11.0;    7.3;    0.80;  5.36;  92.3;    51.5;  21.4;  -2.00;  -999;   21.6;eor
  3137;19531101;19531130;   5;   1;    7.7;   5.3;    2.7;    1.10;  6.16;  45.4;     6.2;  13.2;  -2.00;  -999;    3.1;eor
  3137;19531201;19531231;   5;   1;    5.5;   3.6;    2.0;    1.10;  6.48;  27.9;    29.1;  14.6;  -2.80;  -999;    6.5;eor
  3137;19540101;19540131;   5;   1;    1.2;  -1.3;   -3.8;    2.60;  4.72;  81.7;    43.9;  12.6; -13.20;  -999;    7.6;eor
  3137;19540201;19540228;   5;   1;    1.8;  -0.9;   -3.5;    1.90;  5.20;  74.8;    20.3;   8.3; -14.50;  -999;    7.0;eor
  3137;19540301;19540331;   5;   1;   11.5;   6.7;    2.6;    1.70;  4.64; 124.7;    15.9;  18.2;  -2.80;  -999;    6.4;eor
  3137;19540401;19540430;   5;   1;   12.7;   8.5;    4.1;    2.30;  4.88; 164.6;    30.2;  18.7;  -0.60;  -999;   10.1;eor
  3137;19540501;19540531;   5;   1;   19.3;  14.1;    8.0;    1.90;  4.56; 224.4;    52.9;  28.6;   2.20;  -999;   13.1;eor
  3137;19540601;19540630;   5;   1;   22.6;  17.8;   11.9;    1.40;  4.48; 242.0;    46.8;  32.0;   7.60;  -999;   11.9;eor
  3137;19540701;19540731;   5;   1;   20.5;  16.4;   12.0;    2.10;  6.08; 156.4;    62.9;  27.6;   8.20;  -999;   10.4;eor
  3137;19540801;19540831;   5;   1;   22.2;  17.2;   12.5;    1.60;  5.44; 181.2;    71.5;  32.8;   6.40;  -999;   14.0;eor
  3137;19540901;19540930;   5;   1;   18.8;  14.3;   10.2;    1.90;  5.52; 118.5;    84.6;  29.2;   2.20;  -999;   13.8;eor
  3137;19541001;19541031;   5;   1;   14.7;  10.5;    6.8;    1.40;  5.92;  99.7;    40.4;  22.7;   0.00;  -999;    6.8;eor
  3137;19541101;19541130;   5;   1;    8.5;   5.3;    2.1;    1.30;  5.84;  76.7;    29.4;  14.0;  -4.60;  -999;    6.9;eor
  3137;19541201;19541231;   5;   1;    6.6;   4.4;    2.4;    2.10;  7.04;  22.6;    84.0;  11.7;  -2.00;  -999;   13.7;eor
  3137;19550101;19550131;   5;   1;    1.4;  -0.8;   -3.0;    1.60;  6.24;  43.1;    44.5;   9.2;  -9.10;  -999;   11.4;eor
  3137;19550201;19550228;   5;   1;    2.8;   0.2;   -2.2;    2.20;  6.72;  59.3;    50.4;  10.6; -12.80;  -999;    9.4;eor
  3137;19550301;19550331;   5;   1;    6.8;   2.9;   -0.8;    2.50;  4.56; 185.9;    24.7;  21.0; -10.10;  -999;    7.0;eor
  3137;19550401;19550430;   5;   1;   14.8;   9.9;    4.0;    2.00;  4.56; 213.0;     7.7;  29.1;  -2.10;  -999;    3.1;eor
  3137;19550501;19550531;   5;   1;   17.5;  12.2;    6.2;    2.30;  4.96; 246.7;    63.2;  28.2;   0.10;  -999;   20.6;eor
  3137;19550601;19550630;   5;   1;   21.7;  16.8;   11.8;    1.80;  5.52; 214.5;   107.3;  28.1;   3.70;  -999;   23.8;eor
  3137;19550701;19550731;   5;   1;   23.8;  19.2;   14.5;    2.00;  5.36; 213.8;    87.4;  31.0;   9.20;  -999;   29.1;eor
  3137;19550801;19550831;   5;   1;   23.5;  18.1;   13.0;    1.20;  4.72; 223.8;    54.7;  28.3;   8.40;  -999;   16.5;eor
  3137;19550901;19550930;   5;   1;   20.3;  14.5;   10.1;    1.50;  4.32; 187.0;    46.1;  26.5;   2.70;  -999;   21.6;eor
  3137;19551001;19551031;   5;   1;   12.8;   8.5;    4.5;    1.60;  5.36; 109.9;    25.3;  18.0;  -3.60;  -999;    7.8;eor
  3137;19551101;19551130;   5;   1;    7.2;   4.5;    1.2;    1.70;  5.84;  57.7;    20.7;  16.0;  -7.10;  -999;    7.5;eor
  3137;19551201;19551231;   5;   1;    5.7;   3.4;    1.0;    2.00;  6.48;  46.7;    75.9;  13.2;  -4.60;  -999;   13.9;eor
  3137;19560101;19560131;   5;   1;    4.2;   1.7;   -0.9;    2.30;  5.68;  71.1;    51.0;  11.3; -15.20;  -999;   12.9;eor
  3137;19560201;19560229;   5;   1;   -3.7;  -7.9;  -13.3;    1.90;  4.16;  82.8;    12.0;   4.8; -20.70;  -999;    4.1;eor
  3137;19560301;19560331;   5;   1;   10.1;   6.1;    2.1;    2.30;  4.48; 159.8;    32.1;  20.0;  -6.60;  -999;   17.9;eor
  3137;19560401;19560430;   5;   1;   13.0;   8.0;    3.3;    1.80;  5.12;  -999;    49.2;  21.2;  -1.60;  -999;   17.7;eor
  3137;19560501;19560531;   5;   1;   20.7;  14.7;    7.7;    1.70;  4.08;  -999;    25.3;  29.2;   1.10;  -999;    6.3;eor
  3137;19560601;19560630;   5;   1;   19.5;  14.9;   10.7;    2.30;  6.32;  -999;    69.3;  26.0;   4.60;  -999;   19.6;eor
  3137;19560701;19560731;   5;   1;   23.7;  18.2;   12.8;    2.00;  5.36;  -999;   109.5;  30.7;   9.40;  -999;   23.5;eor
  3137;19560801;19560831;   5;   1;   21.0;  15.5;   10.3;    1.80;  4.88;  -999;    98.9;  26.0;   5.00;  -999;   21.3;eor
  3137;19560901;19560930;   5;   1;   19.9;  14.6;   10.0;    1.70;  3.68;  -999;    35.6;  23.3;   4.60;  -999;    8.0;eor
  3137;19561001;19561031;   5;   1;   12.5;   8.8;    5.6;    1.50;  6.32;  -999;    59.7;  21.9;   0.20;  -999;   11.1;eor
  3137;19561101;19561130;   5;   1;    6.6;   4.1;    1.1;    2.10;  5.76;  -999;    28.4;  11.3;  -8.30;  -999;    8.7;eor
  3137;19561201;19561231;   5;   1;    5.2;   3.2;    0.9;    1.00;  7.04;  -999;    29.1;  11.3;  -7.00;  -999;    5.6;eor
  3137;19570101;19570131;   5;   1;    2.9;   0.4;   -2.7;    1.60;  5.52;  -999;    46.3;  11.2; -10.40;  -999;   11.5;eor
  3137;19570201;19570228;   5;   1;    8.7;   5.1;    2.1;    1.50;  5.84;  -999;    63.3;  15.3;  -3.20;  -999;   15.9;eor
  3137;19570301;19570331;   5;   1;   13.6;   8.3;    3.4;    1.50;  4.16;  -999;    46.9;  20.2;  -4.20;  -999;   28.6;eor
  3137;19570401;19570430;   5;   1;   15.7;  10.5;    3.9;    1.90;  3.36;  -999;    24.1;  23.8;  -0.40;  -999;   10.3;eor
  3137;19570501;19570531;   5;   1;   16.8;  11.9;    5.6;    2.10;  3.92;  -999;    28.3;  25.4;  -0.80;  -999;   10.0;eor
  3137;19570601;19570630;   5;   1;   24.4;  18.8;   11.2;    1.70;  3.44;  -999;    47.1;  31.6;   4.20;  -999;   13.0;eor
  3137;19570701;19570731;   5;   1;   25.1;  19.8;   13.9;    1.30;  4.80;  -999;    76.3;  36.6;   9.40;  -999;   15.1;eor
  3137;19570801;19570831;   5;   1;   21.5;  16.4;   11.1;    1.50;  4.64;  -999;    49.2;  27.3;   5.60;  -999;   11.4;eor
  3137;19570901;19570930;   5;   1;   17.9;  13.3;    9.5;    1.30;  6.00;  -999;    93.9;  25.3;   3.30;  -999;   16.3;eor
  3137;19571001;19571031;   5;   1;   13.8;   9.6;    5.5;    1.00;  5.28;  -999;    24.4;  19.4;  -0.50;  -999;   16.5;eor
  3137;19571101;19571130;   5;   1;    8.3;   6.0;    3.7;    1.70;  6.80;  -999;    15.8;  14.6;  -2.20;  -999;    6.3;eor
  3137;19571201;19571231;   5;   1;    3.5;   1.6;   -1.1;    1.00;  6.56;  -999;    47.6;  12.0;  -5.00;  -999;   10.0;eor
  3137;19580101;19580131;   5;   1;    3.6;   1.3;   -1.6;    1.30;  5.84;  -999;    50.2;  10.1; -10.50;  -999;   18.3;eor
  3137;19580201;19580228;   5;   1;    7.0;   3.9;    0.4;    1.40;  5.76;  -999;    63.0;  17.4;  -6.00;  -999;   15.1;eor
  3137;19580301;19580331;   5;   1;    6.3;   2.2;   -1.7;    1.00;  3.84;  -999;    15.7;  18.5;  -8.40;  -999;    3.9;eor
  3137;19580401;19580430;   5;   1;   13.0;   7.9;    2.3;    2.10;  4.16;  -999;    14.0;  19.6;  -4.00;  -999;    6.9;eor
  3137;19580501;19580531;   5;   1;   20.5;  15.0;    9.6;    1.60;  4.88;  -999;    98.2;  27.2;   2.00;  -999;   12.6;eor
  3137;19580601;19580630;   5;   1;   21.3;  16.3;   10.5;    1.50;  4.96;  -999;    84.9;  28.8;   7.20;  -999;   15.0;eor
  3137;19580701;19580731;   5;   1;   24.3;  18.5;   12.5;    1.50;  4.32;  -999;    33.9;  29.2;   8.80;  -999;    9.0;eor
  3137;19580801;19580831;   5;   1;   23.9;  18.5;   13.2;    1.20;  4.48;  -999;   167.8;  29.0;   7.80;  -999;   28.7;eor
  3137;19580901;19580930;   5;   1;   20.8;  15.9;   11.3;    1.80;  3.28;  -999;    45.2;  27.1;   7.50;  -999;   12.9;eor
  3137;19581001;19581031;   5;   1;   13.5;   9.7;    6.1;    1.40;  5.44;  -999;    41.7;  19.1;   0.50;  -999;   12.9;eor
  3137;19581101;19581130;   5;   1;    8.0;   6.2;    4.2;    1.60;  7.68;  -999;    26.7;  12.3;  -0.10;  -999;   10.2;eor
  3137;19581201;19581231;   5;   1;    5.7;   3.4;    0.9;    1.50;  6.32;  -999;    58.5;  10.6;  -6.00;  -999;    8.7;eor
  3137;19590101;19590131;   5;   1;    3.6;   0.9;   -2.3;    1.80;  5.76;  -999;    33.8;  13.2; -10.60;  -999;   19.0;eor
  3137;19590201;19590228;   5;   1;    4.3;   0.6;   -2.8;    1.40;  4.96;  -999;     0.0;  13.5;  -7.60;  -999;    0.0;eor
  3137;19590301;19590331;   5;   1;   12.9;   8.0;    3.1;    1.10;  4.00;  -999;    39.7;  19.5;  -2.40;  -999;    8.4;eor
  3137;19590401;19590430;   5;   1;   17.8;  11.4;    4.7;    1.50;  4.64;  -999;    29.8;  25.4;  -2.00;  -999;    9.1;eor
  3137;19590501;19590531;   5;   1;   21.3;  15.1;    9.0;    2.00;  3.76;  -999;    13.3;  28.4;   0.50;  -999;    8.8;eor
  3137;19590601;19590630;   5;   1;   24.8;  18.5;   11.3;    1.60;  3.68;  -999;    35.8;  30.3;   5.00;  -999;   12.2;eor
  3137;19590701;19590731;   5;   1;   29.0;  22.2;   14.1;    1.40;  2.64;  -999;    56.6;  37.7;   9.20;  -999;   19.4;eor
  3137;19590801;19590831;   5;   1;   25.4;  19.5;   13.4;    1.30;  3.52;  -999;    29.5;  31.5;   6.60;  -999;   16.4;eor
  3137;19590901;19590930;   5;   1;   23.1;  15.6;    8.4;    1.60;  1.20;  -999;     0.6;  28.7;   2.10;  -999;    0.6;eor
  3137;19591001;19591031;   5;   1;   16.0;   9.5;    3.4;    1.20;  3.04;  -999;    34.0;  24.3;  -0.60;  -999;   12.8;eor
  3137;19591101;19591130;   5;   1;    7.1;   4.4;    1.2;    0.30;  7.36;  -999;    24.3;  10.9;  -2.00;  -999;    6.0;eor
  3137;19591201;19591231;   5;   1;    6.5;   4.0;    1.0;    1.30;  7.60;  -999;    44.1;  11.9;  -4.50;  -999;   10.0;eor
  3137;19600101;19600131;   5;   1;    4.0;   1.4;   -2.0;    1.20;  6.80;  -999;    48.7;  10.4; -16.10;  -999;    8.8;eor
  3137;19600201;19600229;   5;   1;    5.6;   2.4;   -0.7;    1.00;  5.92;  -999;    20.7;  14.1;  -8.40;  -999;    7.7;eor
  3137;19600301;19600331;   5;   1;   11.0;   7.2;    3.3;    1.20;  5.60;  -999;    11.5;  18.4;  -1.70;  -999;    4.6;eor
  3137;19600401;19600430;   5;   1;   15.9;  10.2;    4.4;    1.90;  3.04;  -999;    20.1;  23.0;  -0.50;  -999;    5.5;eor
  3137;19600501;19600531;   5;   1;   21.3;  15.4;    8.6;    0.90;  4.24;  -999;    43.2;  26.4;  -1.50;  -999;   11.9;eor
  3137;19600601;19600630;   5;   1;   24.5;  18.5;   12.3;    1.50;  4.08;  -999;    28.3;  31.4;   6.40;  -999;   14.2;eor
  3137;19600701;19600731;   5;   1;   22.5;  16.9;   10.6;    1.30;  5.12;  -999;    76.5;  29.5;   5.60;  -999;   13.3;eor
  3137;19600801;19600831;   5;   1;   22.6;  16.8;   11.7;    1.00;  5.12;  -999;   128.0;  29.3;   7.00;  -999;   32.1;eor
  3137;19600901;19600930;   5;   1;   19.6;  13.8;    8.6;    0.70;  4.16;  -999;    37.4;  23.9;   1.20;  -999;   13.9;eor
  3137;19601001;19601031;   5;   1;   14.4;  10.5;    6.2;    1.00;  6.48;  -999;    90.6;  21.8;   0.50;  -999;    8.9;eor
  3137;19601101;19601130;   5;   1;   10.2;   7.2;    4.0;    0.90;  6.08;  -999;    37.1;  14.9;  -2.20;  -999;    8.9;eor
  3137;19601201;19601231;   5;   1;    4.5;   2.5;    0.2;    1.10;  7.20;  -999;    49.3;  11.5;  -4.10;  -999;   16.6;eor
  3137;19610101;19610131;   5;   1;    2.9;   1.0;   -1.6;    1.30;  6.00;  -999;    39.3;  10.7; -10.80;  -999;    6.8;eor
  3137;19610201;19610228;   5;   1;    8.9;   5.6;    2.0;    1.30;  5.44;  -999;    21.5;  17.1;  -1.20;  -999;    8.9;eor
  3137;19610301;19610331;   5;   1;   13.3;   7.8;    2.2;    1.30;  3.92;  -999;     5.4;  20.4;  -2.80;  -999;    2.8;eor
  3137;19610401;19610430;   5;   1;   17.2;  12.0;    5.3;    1.00;  6.32;  -999;    76.0;  25.9;   1.50;  -999;   15.5;eor
  3137;19610501;19610531;   5;   1;   18.0;  12.9;    6.8;    1.40;  4.64;  -999;    50.5;  24.9;   2.80;  -999;    8.4;eor
  3137;19610601;19610630;   5;   1;   23.2;  17.2;   11.2;    1.00;  4.32;  -999;   137.5;  31.5;   7.50;  -999;   41.7;eor
  3137;19610701;19610731;   5;   1;   22.4;  16.7;   10.6;    1.60;  4.48;  -999;    90.3;  32.9;   6.40;  -999;   23.8;eor
  3137;19610801;19610831;   5;   1;   24.2;  18.0;   11.7;    1.30;  4.56;  -999;    37.8;  30.9;   7.10;  -999;   15.0;eor
  3137;19610901;19610930;   5;   1;   24.1;  17.4;   11.8;    0.50;  3.60;  -999;    16.2;  31.1;   5.60;  -999;    8.7;eor
  3137;19611001;19611031;   5;   1;   15.7;  11.9;    7.8;    0.70;  5.36;  -999;    49.2;  22.0;   0.20;  -999;   11.1;eor
  3137;19611101;19611130;   5;   1;    6.8;   4.7;    1.9;    1.00;  5.92;  -999;    49.7;  13.9;  -4.00;  -999;    8.7;eor
  3137;19611201;19611231;   5;   1;    4.1;   1.2;   -2.3;    1.30;  5.36;  -999;    36.7;  16.3; -10.50;  -999;    7.0;eor
  3137;19620101;19620131;   5;   1;    5.5;   2.8;    0.0;    1.50;  5.92;  -999;    17.2;  12.3;  -8.00;  -999;    3.4;eor
  3137;19620201;19620228;   5;   1;    4.6;   1.8;   -1.7;    2.10;  5.36;  -999;    49.0;   9.9;  -9.00;  -999;   26.0;eor
  3137;19620301;19620331;   5;   1;    6.3;   2.7;   -1.5;    1.00;  4.16;  -999;    38.8;  12.5;  -7.40;  -999;   12.1;eor
  3137;19620401;19620430;   5;   1;   15.2;  10.4;    4.8;    2.00;  5.60;  -999;    25.8;  28.4;  -0.50;  -999;    8.0;eor
  3137;19620501;19620531;   5;   1;   17.4;  12.2;    6.1;    1.20;  5.04;  -999;    47.5;  26.5;  -0.30;  -999;   14.6;eor
  3137;19620601;19620630;   5;   1;   23.0;  17.5;    9.4;    1.30;  3.68;  -999;    12.1;  30.9;   2.30;  -999;   12.1;eor
  3137;19620701;19620731;   5;   1;   23.6;  18.4;   11.6;    1.00;  5.20;  -999;    16.1;  31.7;   5.60;  -999;    6.4;eor
  3137;19620801;19620831;   5;   1;   25.4;  19.4;   11.0;    1.00;  3.44;  -999;    57.9;  32.9;   7.00;  -999;   18.6;eor
  3137;19620901;19620930;   5;   1;   19.8;  14.8;    8.3;    1.20;  5.20;  -999;    30.9;  29.7;   4.00;  -999;    8.9;eor
  3137;19621001;19621031;   5;   1;   15.6;  10.7;    4.3;    0.70;  3.84;  -999;    10.5;  24.7;  -2.20;  -999;    5.0;eor
  3137;19621101;19621130;   5;   1;    5.6;   3.2;    0.6;    0.40;  6.80;  -999;    39.1;  15.4;  -3.60;  -999;    6.0;eor
  3137;19621201;19621231;   5;   1;    0.3;  -1.9;   -4.6;    1.30;  5.52;  -999;    67.9;  10.4; -12.50;  -999;   21.7;eor
  3137;19630101;19630131;   5;   1;   -2.7;  -4.9;   -7.9;    1.20;  5.36;  -999;    18.0;   2.6; -16.00;  -999;    5.2;eor
  3137;19630201;19630228;   5;   1;   -0.2;  -3.7;   -8.3;    1.10;  4.16;  -999;    13.5;   5.6; -17.50;  -999;    4.0;eor
  3137;19630301;19630331;   5;   1;    8.7;   4.2;   -0.5;    1.40;  5.20;  -999;    78.5;  13.2; -13.00;  -999;   17.2;eor
